# Created on 2026-03-12 15:56:59.857791+01:00 (1773327419.857791 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
5, 34.014, 584
4, 34.040, 469
5, 34.064, 582
4, 34.090, 466
5, 34.115, 578
4, 34.141, 462
5, 34.165, 572
4, 34.191, 457
5, 34.217, 566
4, 34.242, 451
5, 34.267, 558
4, 34.292, 445
5, 34.318, 551
4, 34.344, 438
5, 34.368, 543
4, 34.394, 431
5, 34.419, 536
4, 34.445, 424
5, 34.470, 530
4, 34.495, 419
5, 34.521, 524
4, 34.546, 414
5, 34.571, 520
4, 34.597, 410
5, 34.622, 518
4, 34.648, 408
5, 34.672, 517
4, 34.698, 407
5, 34.724, 518
4, 34.749, 408
5, 34.774, 520
4, 34.799, 410
5, 34.825, 525
4, 34.851, 414
5, 34.875, 530
4, 34.901, 418
5, 34.926, 536
4, 34.952, 424
5, 34.976, 543
4, 35.002, 431
5, 35.028, 551
4, 35.053, 438
5, 35.078, 559
4, 35.103, 444
5, 35.129, 566
4, 35.155, 451
5, 35.179, 573
4, 35.205, 457
5, 35.230, 578
4, 35.256, 462
5, 35.281, 581
4, 35.306, 466
5, 35.332, 584
4, 35.357, 468
5, 35.382, 584
4, 35.408, 469
5, 35.433, 583
4, 35.459, 468
5, 35.483, 580
4, 35.509, 466
5, 35.535, 576
4, 35.560, 462
5, 35.585, 571
4, 35.610, 457
5, 35.636, 564
4, 35.662, 451
5, 35.686, 557
4, 35.712, 444
5, 35.737, 550
4, 35.763, 437
5, 35.787, 542
4, 35.813, 430
5, 35.839, 536
4, 35.864, 424
5, 35.889, 530
4, 35.914, 418
5, 35.940, 525
4, 35.966, 414
5, 35.990, 521
4, 36.016, 410
5, 36.041, 519
4, 36.067, 407
5, 36.092, 519
4, 36.117, 407
5, 36.143, 520
4, 36.168, 408
5, 36.193, 523
4, 36.219, 410
5, 36.244, 527
4, 36.270, 414
5, 36.294, 533
4, 36.320, 419
5, 36.346, 539
4, 36.371, 425
5, 36.396, 546
4, 36.421, 432
5, 36.447, 553
4, 36.473, 439
5, 36.497, 560
4, 36.523, 445
5, 36.548, 567
4, 36.574, 452
5, 36.598, 572
4, 36.624, 458
5, 36.650, 577
4, 36.675, 462
5, 36.701, 581
4, 36.725, 466
5, 36.751, 582
4, 36.777, 468
5, 36.802, 582
4, 36.827, 469
5, 36.852, 581
4, 36.878, 468
5, 36.904, 577
4, 36.928, 465
5, 36.954, 574
4, 36.979, 461
5, 37.005, 568
4, 37.030, 457
5, 37.055, 561
4, 37.081, 450
5, 37.106, 554
4, 37.131, 444
5, 37.157, 548
4, 37.182, 437
5, 37.208, 541
4, 37.232, 430
5, 37.258, 535
4, 37.284, 424
5, 37.309, 529
4, 37.334, 418
5, 37.359, 525
4, 37.385, 414
5, 37.411, 522
4, 37.435, 410
5, 37.461, 520
4, 37.486, 408
5, 37.512, 520
4, 37.536, 408
5, 37.562, 521
4, 37.588, 409
5, 37.613, 525
4, 37.638, 411
5, 37.663, 529
4, 37.689, 415
5, 37.715, 535
4, 37.739, 420
5, 37.765, 540
4, 37.790, 427
5, 37.816, 547
4, 37.841, 433
5, 37.866, 554
4, 37.892, 440
5, 37.917, 561
4, 37.942, 447
5, 37.968, 567
4, 37.993, 453
5, 38.019, 572
4, 38.043, 459
5, 38.069, 576
4, 38.095, 464
5, 38.120, 579
4, 38.145, 467
5, 38.170, 581
4, 38.196, 468
5, 38.222, 581
4, 38.246, 469
5, 38.272, 579
4, 38.297, 467
5, 38.323, 576
4, 38.347, 464
5, 38.373, 572
4, 38.399, 461
5, 38.424, 566
4, 38.449, 455
5, 38.474, 560
4, 38.500, 450
5, 38.526, 554
4, 38.550, 443
5, 38.576, 547
4, 38.601, 437
5, 38.627, 541
4, 0.026, 531
5, 0.051, 460
4, 0.077, 531
5, 0.101, 460
4, 0.127, 531
5, 0.153, 460
4, 0.178, 531
5, 0.203, 460
4, 0.228, 531
5, 0.254, 460
4, 0.280, 531
5, 0.304, 459
4, 0.330, 530
5, 0.355, 460
4, 0.381, 530
5, 0.405, 460
4, 0.431, 531
5, 0.457, 460
4, 0.482, 531
5, 0.507, 459
4, 0.532, 532
5, 0.558, 460
4, 0.584, 533
5, 0.608, 460
4, 0.634, 534
5, 0.659, 460
4, 0.685, 535
5, 0.710, 460
4, 0.735, 535
5, 0.761, 459
4, 0.786, 536
5, 0.811, 460
4, 0.837, 535
5, 0.862, 460
4, 0.888, 536
5, 0.912, 460
4, 0.938, 535
5, 0.964, 459
4, 0.989, 536
5, 1.014, 459
4, 1.039, 536
5, 1.065, 459
4, 1.091, 536
5, 1.115, 460
4, 1.141, 535
5, 1.166, 460
4, 1.192, 535
5, 1.216, 459
4, 1.242, 536
5, 1.268, 460
4, 1.293, 536
5, 1.318, 459
4, 1.343, 536
5, 1.369, 460
4, 1.395, 536
5, 1.419, 460
4, 1.445, 536
5, 1.470, 460
4, 1.496, 536
5, 1.521, 460
4, 1.546, 535
5, 1.572, 460
4, 1.597, 536
5, 1.622, 460
4, 1.648, 535
5, 1.673, 460
4, 1.699, 535
5, 1.723, 460
4, 1.749, 535
5, 1.775, 460
4, 1.800, 535
5, 1.825, 460
4, 1.850, 535
5, 1.876, 460
4, 1.902, 535
5, 1.926, 460
4, 1.952, 535
5, 1.977, 460
4, 2.003, 535
5, 2.028, 460
4, 2.053, 535
5, 2.079, 461
4, 2.104, 535
5, 2.129, 460
4, 2.154, 535
5, 2.180, 461
4, 2.206, 535
5, 2.230, 460
4, 2.256, 535
5, 2.281, 460
4, 2.307, 534
5, 2.332, 460
4, 2.357, 534
5, 2.383, 460
4, 2.408, 535
5, 2.433, 460
4, 2.459, 534
5, 2.484, 461
4, 2.510, 535
5, 2.534, 460
4, 2.560, 535
5, 2.586, 460
4, 2.611, 535
5, 2.636, 460
4, 2.661, 534
5, 2.687, 460
4, 2.713, 534
5, 2.737, 460
4, 2.763, 535
5, 2.788, 460
4, 2.814, 534
5, 2.839, 462
4, 2.864, 531
5, 2.890, 466
4, 2.915, 523
5, 2.941, 475
4, 2.965, 511
5, 2.991, 489
4, 3.017, 495
5, 3.042, 505
4, 3.067, 476
5, 3.092, 524
4, 3.118, 456
5, 3.144, 545
4, 3.168, 434
5, 3.194, 565
4, 3.219, 413
5, 3.245, 584
4, 3.270, 394
5, 3.295, 601
4, 3.321, 377
5, 3.346, 615
4, 3.371, 366
5, 3.397, 626
4, 3.422, 356
5, 3.448, 632
4, 3.472, 352
5, 3.498, 633
4, 3.524, 353
5, 3.549, 630
4, 3.574, 361
5, 3.599, 622
4, 3.625, 372
5, 3.651, 610
4, 3.675, 386
5, 3.701, 595
4, 3.726, 403
5, 3.752, 576
4, 3.776, 424
5, 3.802, 556
4, 3.828, 445
5, 3.853, 536
4, 3.878, 466
5, 3.903, 516
4, 3.929, 486
5, 3.955, 498
4, 3.979, 503
5, 4.005, 484
4, 4.030, 517
5, 4.056, 472
4, 4.081, 527
5, 4.106, 465
4, 4.132, 532
5, 4.157, 462
4, 4.182, 532
5, 4.208, 464
4, 4.233, 527
5, 4.259, 471
4, 4.283, 518
5, 4.309, 482
4, 4.335, 504
5, 4.360, 496
4, 4.385, 487
5, 4.410, 514
4, 4.436, 467
5, 4.462, 534
4, 4.486, 448
5, 4.512, 553
4, 4.537, 426
5, 4.563, 573
4, 4.588, 406
5, 4.613, 592
4, 4.639, 388
5, 4.664, 607
4, 4.689, 373
5, 4.714, 619
4, 4.740, 363
5, 4.766, 628
4, 4.790, 356
5, 4.816, 632
4, 4.841, 354
5, 4.867, 632
4, 4.892, 357
5, 4.917, 626
4, 4.943, 365
5, 4.968, 617
4, 4.993, 378
5, 5.019, 603
4, 5.044, 393
5, 5.070, 587
4, 5.094, 412
5, 5.120, 568
4, 5.146, 432
5, 5.171, 549
4, 5.196, 452
5, 5.221, 529
4, 5.247, 472
5, 5.273, 510
4, 5.297, 491
5, 5.323, 494
4, 5.348, 507
5, 5.374, 480
4, 5.399, 519
5, 5.424, 471
4, 5.450, 527
5, 5.475, 465
4, 5.500, 530
5, 5.525, 464
4, 5.551, 529
5, 5.577, 468
4, 5.601, 523
5, 5.627, 477
4, 5.652, 512
5, 5.678, 489
4, 5.703, 498
5, 5.728, 504
4, 5.754, 480
5, 5.779, 523
4, 5.805, 460
5, 5.830, 541
4, 5.855, 439
5, 5.881, 561
4, 5.906, 418
5, 5.931, 580
4, 5.957, 400
5, 5.982, 597
4, 6.008, 383
5, 6.032, 612
4, 6.058, 370
5, 6.084, 623
4, 6.109, 360
5, 6.134, 629
4, 6.159, 356
5, 6.185, 632
4, 6.211, 357
5, 6.235, 629
4, 6.261, 361
5, 6.286, 622
4, 6.312, 370
5, 6.336, 611
4, 6.362, 384
5, 6.388, 596
4, 6.413, 400
5, 6.438, 579
4, 6.463, 421
5, 6.489, 560
4, 6.515, 440
5, 6.539, 541
4, 6.565, 460
5, 6.590, 521
4, 6.616, 480
5, 6.641, 503
4, 6.666, 497
5, 6.692, 488
4, 6.717, 512
5, 6.742, 476
4, 6.768, 522
5, 6.793, 468
4, 6.819, 528
5, 6.843, 465
4, 6.869, 530
5, 6.895, 466
4, 6.920, 526
5, 6.945, 471
4, 6.970, 519
5, 6.996, 481
4, 7.022, 506
5, 7.046, 495
4, 7.072, 490
5, 7.097, 512
4, 7.123, 471
5, 7.148, 530
4, 7.173, 452
5, 7.199, 549
4, 7.224, 432
5, 7.249, 569
4, 7.274, 412
5, 7.300, 587
4, 7.326, 394
5, 7.350, 603
4, 7.376, 379
5, 7.401, 616
4, 7.427, 368
5, 7.452, 624
4, 7.477, 360
5, 7.503, 630
4, 7.528, 357
5, 7.553, 630
4, 7.579, 359
5, 7.604, 626
4, 7.630, 366
5, 7.654, 617
4, 7.680, 376
5, 7.706, 605
4, 7.731, 391
5, 7.756, 590
4, 7.781, 409
5, 7.807, 571
4, 7.833, 428
5, 7.857, 553
4, 7.883, 447
5, 7.908, 533
4, 7.934, 468
5, 7.959, 515
4, 7.984, 486
5, 8.010, 498
4, 8.035, 502
5, 8.060, 485
4, 8.085, 514
5, 8.111, 474
4, 8.137, 524
5, 8.161, 468
4, 8.187, 528
5, 8.212, 467
4, 8.238, 527
5, 8.263, 470
4, 8.288, 522
5, 8.314, 477
4, 8.339, 512
5, 8.364, 488
4, 8.390, 498
5, 8.415, 502
4, 8.441, 482
5, 8.465, 520
4, 8.491, 464
5, 8.517, 539
4, 8.542, 444
5, 8.567, 557
4, 8.592, 424
5, 8.618, 576
4, 8.644, 405
5, 8.668, 593
4, 8.694, 388
5, 8.719, 608
4, 8.745, 375
5, 8.770, 620
4, 8.795, 365
5, 8.821, 627
4, 8.846, 360
5, 8.872, 629
4, 8.896, 359
5, 8.922, 629
4, 8.948, 363
5, 8.973, 622
4, 8.998, 371
5, 9.023, 613
4, 9.049, 383
5, 9.075, 599
4, 9.099, 399
5, 9.125, 582
4, 9.150, 416
5, 9.176, 564
4, 9.201, 436
5, 9.226, 545
4, 9.252, 456
5, 9.277, 526
4, 9.302, 475
5, 9.328, 509
4, 9.353, 492
5, 9.379, 493
4, 9.403, 507
5, 9.429, 481
4, 9.455, 518
5, 9.480, 472
4, 9.505, 525
5, 9.530, 468
4, 9.556, 527
5, 9.582, 468
4, 9.606, 525
5, 9.632, 473
4, 9.657, 518
5, 9.683, 481
4, 9.708, 507
5, 9.733, 494
4, 9.759, 492
5, 9.784, 509
4, 9.809, 475
5, 9.834, 528
4, 9.860, 456
5, 9.886, 546
4, 9.910, 437
5, 9.936, 565
4, 9.961, 418
5, 9.987, 583
4, 10.012, 400
5, 10.037, 599
4, 10.063, 384
5, 10.088, 613
4, 10.113, 372
5, 10.139, 622
4, 10.164, 365
5, 10.190, 627
4, 10.214, 361
5, 10.240, 629
4, 10.266, 362
5, 10.291, 625
4, 10.316, 368
5, 10.341, 618
4, 10.367, 377
5, 10.393, 607
4, 10.417, 390
5, 10.443, 591
4, 10.468, 406
5, 10.494, 575
4, 10.519, 425
5, 10.544, 557
4, 10.570, 444
5, 10.595, 538
4, 10.620, 463
5, 10.645, 519
4, 10.671, 481
5, 10.697, 503
4, 10.721, 497
5, 10.747, 489
4, 10.772, 510
5, 10.798, 478
4, 10.823, 519
5, 10.848, 472
4, 10.874, 525
5, 10.899, 468
4, 10.924, 526
5, 10.950, 471
4, 10.975, 521
5, 11.001, 477
4, 11.025, 513
5, 11.051, 487
4, 11.077, 500
5, 11.102, 500
4, 11.127, 485
5, 11.152, 517
4, 11.178, 468
5, 11.204, 535
4, 11.228, 449
5, 11.254, 554
4, 11.279, 429
5, 11.305, 572
4, 11.330, 411
5, 11.355, 589
4, 11.381, 395
5, 11.406, 604
4, 11.431, 381
5, 11.456, 614
4, 11.482, 371
5, 11.508, 623
4, 11.532, 364
5, 11.558, 627
4, 11.583, 363
5, 11.609, 627
4, 11.634, 365
5, 11.659, 622
4, 11.685, 372
5, 11.710, 613
4, 11.735, 383
5, 11.761, 600
4, 11.786, 398
5, 11.812, 585
4, 11.836, 415
5, 11.862, 567
4, 11.888, 433
5, 11.913, 548
4, 11.938, 452
5, 11.963, 531
4, 11.989, 471
5, 12.015, 513
4, 12.039, 488
5, 12.065, 497
4, 12.090, 502
5, 12.116, 484
4, 12.141, 513
5, 12.166, 475
4, 12.192, 521
5, 12.217, 471
4, 12.242, 524
5, 12.268, 470
4, 12.293, 523
5, 12.319, 474
4, 12.343, 517
5, 12.369, 481
4, 12.394, 507
5, 12.420, 492
4, 12.445, 494
5, 12.470, 507
4, 12.496, 478
5, 12.521, 525
4, 12.547, 459
5, 12.572, 543
4, 12.597, 440
5, 12.623, 561
4, 12.648, 423
5, 12.673, 579
4, 12.699, 405
5, 12.724, 595
4, 12.750, 390
5, 12.774, 608
4, 12.800, 377
5, 12.826, 619
4, 12.851, 368
5, 12.876, 624
4, 12.901, 364
5, 12.927, 627
4, 12.953, 365
5, 12.977, 625
4, 13.003, 369
5, 13.028, 619
4, 13.054, 377
5, 13.079, 608
4, 13.104, 389
5, 13.130, 594
4, 13.155, 404
5, 13.180, 578
4, 13.205, 422
5, 13.231, 561
4, 13.257, 440
5, 13.281, 542
4, 13.307, 459
5, 13.332, 524
4, 13.358, 476
5, 13.383, 507
4, 13.408, 492
5, 13.434, 493
4, 13.459, 506
5, 13.484, 482
4, 13.510, 515
5, 13.535, 475
4, 13.561, 521
5, 13.585, 471
4, 13.611, 522
5, 13.637, 472
4, 13.662, 519
5, 13.687, 476
4, 13.712, 513
5, 13.738, 486
4, 13.764, 502
5, 13.788, 499
4, 13.814, 486
5, 13.839, 515
4, 13.865, 470
5, 13.890, 532
4, 13.915, 452
5, 13.941, 550
4, 13.966, 434
5, 13.991, 568
4, 14.016, 416
5, 14.042, 585
4, 14.068, 400
5, 14.092, 600
4, 14.118, 385
5, 14.143, 612
4, 14.169, 374
5, 14.194, 621
4, 14.219, 368
5, 14.245, 625
4, 14.270, 366
5, 14.295, 625
4, 14.321, 368
5, 14.346, 621
4, 14.372, 373
5, 14.396, 614
4, 14.422, 384
5, 14.448, 601
4, 14.473, 397
5, 14.498, 587
4, 14.523, 412
5, 14.549, 571
4, 14.575, 430
5, 14.599, 553
4, 14.625, 448
5, 14.650, 535
4, 14.676, 466
5, 14.701, 517
4, 14.726, 483
5, 14.752, 502
4, 14.777, 498
5, 14.802, 489
4, 14.828, 509
5, 14.853, 479
4, 14.879, 517
5, 14.903, 473
4, 14.929, 521
5, 14.954, 471
4, 14.980, 520
5, 15.005, 475
4, 15.030, 515
5, 15.056, 481
4, 15.081, 507
5, 15.106, 491
4, 15.132, 495
5, 15.157, 505
4, 15.183, 480
5, 15.207, 521
4, 15.233, 462
5, 15.259, 539
4, 15.284, 445
5, 15.309, 557
4, 15.334, 427
5, 15.360, 575
4, 15.386, 409
5, 15.410, 590
4, 15.436, 394
5, 15.461, 604
4, 15.487, 382
5, 15.512, 615
4, 15.537, 373
5, 15.563, 622
4, 15.588, 368
5, 15.614, 626
4, 15.639, 367
5, 15.664, 624
4, 15.690, 370
5, 15.715, 618
4, 15.740, 378
5, 15.765, 609
4, 15.791, 389
5, 15.817, 596
4, 15.841, 403
5, 15.867, 581
4, 15.892, 419
5, 15.918, 564
4, 15.943, 437
5, 15.968, 546
4, 15.994, 455
5, 16.019, 528
4, 16.044, 473
5, 16.070, 512
4, 16.095, 488
5, 16.121, 498
4, 16.145, 501
5, 16.171, 486
4, 16.197, 511
5, 16.222, 478
4, 16.247, 518
5, 16.272, 474
4, 16.298, 520
5, 16.324, 474
4, 16.348, 518
5, 16.374, 479
4, 16.399, 511
5, 16.425, 486
4, 16.450, 501
5, 16.475, 497
4, 16.501, 488
5, 16.526, 512
4, 16.551, 473
5, 16.576, 529
4, 16.602, 455
5, 16.628, 547
4, 16.652, 437
5, 16.678, 564
4, 16.703, 419
5, 16.729, 580
4, 16.754, 403
5, 16.779, 595
4, 16.805, 390
5, 16.830, 608
4, 16.855, 379
5, 16.881, 617
4, 16.906, 371
5, 16.932, 623
4, 16.956, 368
5, 16.982, 624
4, 17.008, 369
5, 17.033, 621
4, 17.058, 375
5, 17.083, 614
4, 17.109, 383
5, 17.135, 603
4, 17.159, 396
5, 17.185, 590
4, 17.210, 411
5, 17.236, 574
4, 17.261, 428
5, 17.286, 557
4, 17.312, 445
5, 17.337, 539
4, 17.362, 462
5, 17.388, 523
4, 17.413, 479
5, 17.439, 506
4, 17.463, 494
5, 17.489, 493
4, 17.514, 506
5, 17.540, 484
4, 17.565, 513
5, 17.590, 477
4, 17.616, 518
5, 17.641, 475
4, 17.666, 519
5, 17.692, 476
4, 17.717, 515
5, 17.743, 482
4, 17.767, 507
5, 17.793, 491
4, 17.819, 495
5, 17.844, 504
4, 17.869, 481
5, 17.894, 519
4, 17.920, 465
5, 17.946, 536
4, 17.970, 448
5, 17.996, 553
4, 18.021, 430
5, 18.047, 570
4, 18.072, 414
5, 18.097, 586
4, 18.123, 399
5, 18.148, 600
4, 18.173, 386
5, 18.199, 612
4, 18.224, 376
5, 18.250, 619
4, 18.274, 371
5, 18.300, 622
4, 18.325, 370
5, 18.351, 622
4, 18.376, 373
5, 18.401, 618
4, 18.427, 379
5, 18.452, 609
4, 18.477, 389
5, 18.503, 598
4, 18.528, 402
5, 18.554, 583
4, 18.578, 418
5, 18.604, 568
4, 18.630, 434
5, 18.655, 550
4, 18.680, 452
5, 18.705, 533
4, 18.731, 469
5, 18.757, 517
4, 18.781, 484
5, 18.807, 502
4, 18.832, 498
5, 18.858, 490
4, 18.883, 508
5, 18.908, 482
4, 18.934, 515
5, 18.959, 477
4, 18.984, 517
5, 19.010, 476
4, 19.035, 517
5, 19.061, 479
4, 19.085, 511
5, 19.111, 486
4, 19.136, 501
5, 19.162, 497
4, 19.187, 489
5, 19.212, 510
4, 19.238, 474
5, 19.263, 526
4, 19.288, 457
5, 19.314, 543
4, 19.339, 441
5, 19.365, 560
4, 19.389, 424
5, 19.415, 576
4, 19.441, 408
5, 19.466, 592
4, 19.491, 394
5, 19.516, 604
4, 19.542, 382
5, 19.568, 614
4, 19.592, 376
5, 19.618, 620
4, 19.643, 372
5, 19.669, 622
4, 19.694, 371
5, 19.719, 620
4, 19.745, 375
5, 19.770, 614
4, 19.795, 384
5, 19.821, 604
4, 19.846, 395
5, 19.872, 592
4, 19.896, 409
5, 19.922, 578
4, 19.948, 425
5, 19.973, 561
4, 19.998, 442
5, 20.023, 544
4, 20.049, 460
5, 20.074, 527
4, 20.099, 475
5, 20.125, 512
4, 20.150, 489
5, 20.176, 499
4, 20.200, 501
5, 20.226, 488
4, 20.252, 510
5, 20.277, 480
4, 20.302, 515
5, 20.327, 478
4, 20.353, 516
5, 20.379, 478
4, 20.403, 513
5, 20.429, 482
4, 20.454, 507
5, 20.480, 491
4, 20.505, 496
5, 20.530, 502
4, 20.556, 483
5, 20.581, 516
4, 20.606, 468
5, 20.632, 533
4, 20.657, 451
5, 20.683, 549
4, 20.707, 433
5, 20.733, 566
4, 20.759, 417
5, 20.784, 582
4, 20.809, 402
5, 20.834, 595
4, 20.860, 389
5, 20.885, 607
4, 20.910, 380
5, 20.936, 615
4, 20.961, 374
5, 20.987, 619
4, 21.011, 371
5, 21.037, 620
4, 21.063, 374
5, 21.088, 617
4, 21.113, 379
5, 21.138, 609
4, 21.164, 389
5, 21.190, 599
4, 21.214, 400
5, 21.240, 586
4, 21.265, 416
5, 21.291, 570
4, 21.316, 432
5, 21.341, 554
4, 21.367, 449
5, 21.392, 538
4, 21.417, 465
5, 21.443, 522
4, 21.468, 480
5, 21.494, 507
4, 21.518, 494
5, 21.544, 495
4, 21.570, 504
5, 21.595, 485
4, 21.620, 512
5, 21.645, 480
4, 21.671, 515
5, 21.696, 479
4, 21.721, 515
5, 21.747, 480
4, 21.772, 510
5, 21.798, 487
4, 21.822, 502
5, 21.848, 496
4, 21.874, 490
5, 21.899, 508
4, 21.924, 477
5, 21.949, 523
4, 21.975, 461
5, 22.001, 539
4, 22.025, 444
5, 22.051, 556
4, 22.076, 427
5, 22.102, 572
4, 22.127, 412
5, 22.152, 587
4, 22.178, 398
5, 22.203, 600
4, 22.228, 386
5, 22.254, 609
4, 22.279, 378
5, 22.305, 617
4, 22.329, 373
5, 22.355, 618
4, 22.381, 373
5, 22.406, 618
4, 22.431, 376
5, 22.456, 613
4, 22.482, 384
5, 22.508, 604
4, 22.532, 394
5, 22.558, 593
4, 22.583, 407
5, 22.609, 580
4, 22.633, 423
5, 22.659, 564
4, 22.685, 439
5, 22.710, 547
4, 22.735, 455
5, 22.760, 531
4, 22.786, 471
5, 22.812, 516
4, 22.836, 486
5, 22.862, 503
4, 22.887, 498
5, 22.913, 492
4, 22.938, 507
5, 22.963, 484
4, 22.989, 513
5, 23.014, 480
4, 23.039, 515
5, 23.065, 480
4, 23.090, 512
5, 23.116, 484
4, 23.140, 506
5, 23.166, 491
4, 23.192, 498
5, 23.217, 502
4, 23.242, 484
5, 23.267, 515
4, 23.293, 468
5, 23.319, 530
4, 23.343, 454
5, 23.369, 546
4, 23.394, 437
5, 23.420, 561
4, 23.444, 421
5, 23.470, 577
4, 23.496, 406
5, 23.521, 592
4, 23.546, 393
5, 23.571, 603
4, 23.597, 383
5, 23.623, 612
4, 23.647, 377
5, 23.673, 617
4, 23.698, 374
5, 23.724, 618
4, 23.749, 374
5, 23.774, 616
4, 23.800, 379
5, 23.825, 609
4, 23.850, 388
5, 23.876, 600
4, 23.901, 399
5, 23.927, 588
4, 23.951, 413
5, 23.977, 573
4, 24.003, 429
5, 24.028, 557
4, 24.053, 445
5, 24.078, 542
4, 24.104, 462
5, 24.130, 526
4, 24.154, 477
5, 24.180, 511
4, 24.205, 491
5, 24.231, 499
4, 24.255, 502
5, 24.281, 489
4, 24.307, 509
5, 24.332, 483
4, 24.357, 513
5, 24.382, 481
4, 24.408, 513
5, 24.434, 482
4, 24.458, 510
5, 24.484, 487
4, 24.509, 502
5, 24.535, 496
4, 24.560, 492
5, 24.585, 507
4, 24.611, 479
5, 24.636, 521
4, 24.661, 464
5, 24.687, 537
4, 24.712, 447
5, 24.738, 552
4, 24.762, 431
5, 24.788, 568
4, 24.814, 416
5, 24.839, 582
4, 24.864, 402
5, 24.889, 596
4, 24.915, 390
5, 24.941, 606
4, 24.965, 381
5, 24.991, 613
4, 25.016, 376
5, 25.042, 616
4, 25.066, 375
5, 25.092, 616
4, 25.118, 377
5, 25.143, 612
4, 25.169, 383
5, 25.193, 605
4, 25.219, 393
5, 25.245, 594
4, 25.270, 405
5, 25.295, 581
4, 25.320, 420
5, 25.346, 567
4, 25.372, 436
5, 25.396, 551
4, 25.422, 451
5, 25.447, 536
4, 25.473, 468
5, 25.498, 521
4, 25.523, 482
5, 25.549, 507
4, 25.574, 495
5, 25.599, 495
4, 25.625, 504
5, 25.650, 488
4, 25.676, 511
5, 25.700, 483
4, 25.726, 514
5, 25.752, 482
4, 25.777, 511
5, 25.802, 486
4, 25.827, 506
5, 25.853, 492
4, 25.879, 497
5, 25.903, 501
4, 25.929, 486
5, 25.954, 514
4, 25.980, 472
5, 26.004, 528
4, 26.030, 457
5, 26.056, 543
4, 26.081, 441
5, 26.106, 559
4, 26.131, 424
5, 26.157, 574
4, 26.183, 409
5, 26.207, 587
4, 26.233, 397
5, 26.258, 599
4, 26.284, 386
5, 26.309, 608
4, 26.334, 380
5, 26.360, 613
4, 26.385, 376
5, 26.410, 615
4, 26.436, 377
5, 26.461, 614
4, 26.487, 380
5, 26.511, 608
4, 26.537, 388
5, 26.563, 600
4, 26.588, 398
5, 26.613, 588
4, 26.638, 412
5, 26.664, 575
4, 26.690, 427
5, 26.714, 560
4, 26.740, 443
5, 26.765, 545
4, 26.791, 459
5, 26.815, 529
4, 26.841, 474
5, 26.867, 516
4, 26.892, 487
5, 26.917, 503
4, 26.942, 498
5, 26.968, 494
4, 26.994, 506
5, 27.018, 487
4, 27.044, 511
5, 27.069, 483
4, 27.095, 513
5, 27.120, 484
4, 27.145, 509
5, 27.171, 488
4, 27.196, 502
5, 27.221, 495
4, 27.247, 493
5, 27.272, 506
4, 27.298, 480
5, 27.322, 519
4, 27.348, 467
5, 27.374, 534
4, 27.399, 450
5, 27.424, 549
4, 27.449, 435
5, 27.475, 565
4, 27.501, 419
5, 27.525, 578
4, 27.551, 406
5, 27.576, 591
4, 27.602, 394
5, 27.626, 602
4, 27.652, 385
5, 27.678, 609
4, 27.703, 379
5, 27.728, 613
4, 27.753, 377
5, 27.779, 614
4, 27.805, 379
5, 27.829, 611
4, 27.855, 384
5, 27.880, 604
4, 27.906, 392
5, 27.931, 595
4, 27.956, 404
5, 27.982, 583
4, 28.007, 418
5, 28.032, 569
4, 28.058, 434
5, 28.083, 554
4, 28.109, 449
5, 28.134, 539
4, 28.159, 465
5, 28.185, 524
4, 28.210, 479
5, 28.236, 511
4, 28.260, 491
5, 28.286, 500
4, 28.312, 501
5, 28.337, 492
4, 28.362, 508
5, 28.387, 486
4, 28.413, 511
5, 28.439, 485
4, 28.463, 510
5, 28.489, 487
4, 28.514, 507
5, 28.540, 492
4, 28.564, 498
5, 28.590, 501
4, 28.616, 487
5, 28.641, 513
4, 28.666, 474
5, 28.691, 526
4, 28.717, 460
5, 28.743, 540
4, 28.767, 444
5, 28.793, 556
4, 28.818, 429
5, 28.844, 571
4, 28.869, 413
5, 28.894, 584
4, 28.920, 401
5, 28.945, 595
4, 28.970, 390
5, 28.996, 605
4, 29.021, 383
5, 29.047, 610
4, 29.071, 379
5, 29.097, 613
4, 29.123, 379
5, 29.148, 612
4, 29.173, 381
5, 29.198, 607
4, 29.224, 388
5, 29.250, 600
4, 29.274, 397
5, 29.300, 590
4, 29.325, 410
5, 29.351, 577
4, 29.375, 424
5, 29.401, 562
4, 29.427, 440
5, 29.452, 547
4, 29.477, 455
5, 29.502, 533
4, 29.528, 470
5, 29.554, 519
4, 29.578, 484
5, 29.604, 507
4, 29.629, 495
5, 29.655, 497
4, 29.680, 503
5, 29.705, 490
4, 29.731, 508
5, 29.756, 487
4, 29.781, 511
5, 29.807, 487
4, 29.832, 509
5, 29.858, 490
4, 29.882, 503
5, 29.908, 497
4, 29.934, 494
5, 29.959, 507
4, 29.984, 482
5, 30.009, 519
4, 30.035, 469
5, 30.061, 532
4, 30.085, 454
5, 30.111, 547
4, 30.136, 438
5, 30.162, 562
4, 30.186, 423
5, 30.212, 576
4, 30.238, 409
5, 30.263, 588
4, 30.288, 397
5, 30.313, 599
4, 30.339, 387
5, 30.365, 606
4, 30.389, 381
5, 30.415, 611
4, 30.440, 378
5, 30.466, 612
4, 30.491, 379
5, 30.516, 610
4, 30.542, 384
5, 30.567, 604
4, 30.592, 392
5, 30.618, 595
