# Created on 2026-03-12 16:07:25.105886+01:00 (1773328045.105886 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
4, 19.541, 466
5, 19.567, 534
4, 19.593, 466
5, 19.618, 534
4, 19.643, 466
5, 19.668, 535
4, 19.694, 466
5, 19.720, 535
4, 19.744, 466
5, 19.770, 535
4, 19.795, 467
5, 19.821, 535
4, 19.846, 467
5, 19.871, 534
4, 19.897, 467
5, 19.922, 535
4, 19.947, 466
5, 19.972, 535
4, 19.998, 466
5, 20.024, 535
4, 20.048, 466
5, 20.074, 534
4, 20.099, 467
5, 20.125, 535
4, 20.150, 467
5, 20.175, 534
4, 20.201, 467
5, 20.226, 534
4, 20.251, 467
5, 20.277, 534
4, 20.302, 467
5, 20.328, 534
4, 20.352, 466
5, 20.378, 534
4, 20.404, 467
5, 20.429, 534
4, 20.454, 467
5, 20.479, 534
4, 20.505, 466
5, 20.531, 534
4, 20.555, 466
5, 20.581, 534
4, 20.606, 467
5, 20.632, 534
4, 20.657, 467
5, 20.682, 534
4, 20.708, 467
5, 20.733, 534
4, 20.758, 466
5, 20.784, 534
4, 20.809, 467
5, 20.835, 535
4, 20.859, 466
5, 20.885, 535
4, 20.910, 466
5, 20.936, 535
4, 20.961, 467
5, 20.986, 534
4, 21.012, 466
5, 21.037, 534
4, 21.063, 467
5, 21.088, 534
4, 21.113, 466
5, 21.139, 535
4, 21.164, 466
5, 21.189, 535
