# Created on 2026-03-12 15:44:28.043422+01:00 (1773326668.043422 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
5, 36.396, 506
4, 36.421, 488
5, 36.446, 506
4, 36.472, 491
5, 36.498, 506
4, 36.522, 493
5, 36.548, 506
4, 36.573, 494
5, 36.599, 506
4, 36.623, 494
5, 36.649, 506
4, 36.675, 495
5, 36.700, 506
4, 36.725, 494
5, 36.750, 506
4, 36.776, 494
5, 36.802, 506
4, 36.826, 493
5, 36.852, 506
4, 36.877, 492
5, 36.903, 506
4, 36.928, 490
5, 36.953, 506
4, 36.979, 487
5, 37.004, 506
4, 37.029, 486
5, 37.055, 506
4, 37.080, 483
5, 37.106, 506
4, 37.130, 481
5, 37.156, 506
4, 37.182, 479
5, 37.207, 506
4, 37.232, 478
5, 37.257, 505
4, 37.283, 477
5, 37.309, 506
4, 37.333, 476
5, 37.359, 506
4, 37.384, 475
5, 37.410, 506
4, 37.434, 476
5, 37.460, 506
4, 37.486, 475
5, 37.511, 507
4, 37.536, 478
5, 37.561, 506
4, 37.587, 479
5, 37.613, 507
4, 37.637, 480
5, 37.663, 506
4, 37.688, 482
5, 37.714, 506
4, 37.739, 484
5, 37.764, 506
4, 37.790, 486
5, 37.815, 506
4, 37.841, 488
5, 37.866, 506
4, 37.891, 491
5, 37.917, 506
4, 37.942, 492
5, 37.967, 506
4, 37.993, 493
5, 38.018, 506
4, 38.044, 493
5, 38.068, 506
4, 38.094, 495
5, 38.120, 506
4, 38.145, 494
5, 38.170, 506
4, 38.195, 494
5, 38.221, 506
4, 38.247, 492
5, 38.271, 506
4, 38.297, 491
5, 38.322, 506
4, 38.348, 489
5, 38.372, 506
4, 38.398, 487
5, 38.424, 505
4, 38.449, 486
5, 38.474, 506
4, 38.499, 483
5, 38.525, 506
4, 38.551, 481
5, 38.575, 506
4, 38.601, 479
5, 38.626, 506
4, 38.652, 478
5, 38.677, 506
4, 38.702, 477
5, 38.728, 506
4, 38.753, 477
5, 38.778, 506
4, 38.804, 476
5, 38.829, 507
4, 38.855, 477
5, 38.879, 506
4, 38.905, 478
5, 38.931, 506
4, 38.956, 478
5, 38.981, 505
4, 39.006, 480
5, 39.032, 505
4, 39.058, 482
5, 39.082, 505
4, 39.108, 483
5, 39.133, 506
4, 39.159, 486
5, 39.183, 505
4, 39.209, 487
5, 39.235, 505
4, 39.260, 489
5, 39.285, 506
4, 39.310, 491
5, 39.336, 506
4, 39.362, 492
5, 39.386, 506
4, 39.412, 493
5, 39.437, 505
4, 39.463, 494
5, 39.488, 507
4, 39.513, 494
5, 39.539, 506
4, 39.564, 493
5, 39.589, 505
4, 39.615, 492
5, 39.640, 506
4, 39.666, 491
5, 39.690, 506
4, 39.716, 490
5, 39.742, 505
4, 39.767, 488
5, 39.792, 506
4, 39.817, 487
5, 39.843, 505
4, 39.869, 484
5, 39.893, 506
4, 39.919, 483
5, 39.944, 506
4, 39.970, 481
5, 39.994, 506
4, 40.020, 480
5, 40.046, 505
4, 40.071, 478
5, 40.096, 506
4, 40.121, 478
5, 40.147, 505
4, 40.173, 477
5, 40.197, 506
4, 40.223, 477
5, 40.248, 506
4, 40.274, 477
5, 40.299, 505
4, 40.324, 478
5, 40.350, 506
4, 40.375, 479
5, 40.400, 506
4, 40.426, 481
5, 40.451, 506
4, 40.477, 482
5, 40.501, 506
4, 40.527, 485
5, 40.553, 506
4, 40.578, 486
5, 40.603, 506
4, 40.628, 487
5, 40.654, 506
4, 40.680, 489
5, 40.704, 506
4, 40.730, 490
5, 40.755, 506
4, 40.781, 491
5, 40.805, 506
4, 40.831, 493
5, 40.857, 506
4, 40.882, 493
5, 40.908, 506
4, 40.932, 493
5, 40.958, 505
4, 40.984, 493
5, 41.009, 506
4, 41.034, 492
5, 41.059, 505
4, 41.085, 490
5, 41.111, 506
4, 41.135, 489
5, 41.161, 506
4, 41.186, 488
5, 41.212, 506
4, 41.237, 486
5, 41.262, 506
4, 41.288, 484
5, 41.313, 506
4, 41.338, 483
5, 41.364, 506
4, 41.389, 482
5, 41.415, 506
4, 41.439, 480
5, 41.465, 506
4, 41.491, 479
5, 41.516, 506
4, 41.541, 478
5, 41.566, 507
4, 41.592, 478
5, 41.618, 506
4, 41.642, 478
5, 41.668, 506
4, 41.693, 479
5, 41.719, 506
4, 41.743, 479
5, 41.769, 507
4, 41.795, 480
5, 41.820, 506
4, 41.845, 481
5, 41.870, 506
4, 41.896, 483
5, 41.922, 506
4, 41.946, 484
5, 41.972, 506
4, 41.997, 486
5, 42.023, 506
4, 42.048, 488
5, 42.073, 506
4, 42.099, 488
5, 42.124, 506
4, 42.149, 490
5, 42.175, 506
4, 42.200, 491
5, 42.226, 506
4, 42.250, 492
5, 42.276, 506
4, 42.302, 492
5, 42.327, 505
4, 42.352, 492
5, 42.377, 506
4, 42.403, 491
5, 42.429, 506
4, 42.453, 491
5, 42.479, 506
4, 42.504, 489
5, 42.530, 506
4, 42.554, 489
5, 42.580, 504
4, 42.606, 487
5, 42.631, 507
4, 42.656, 486
5, 42.681, 507
4, 42.707, 483
5, 42.733, 506
4, 42.757, 483
5, 42.783, 506
4, 42.808, 481
5, 42.834, 505
4, 42.859, 480
5, 42.884, 506
4, 42.910, 479
5, 42.935, 506
4, 42.960, 479
5, 42.986, 506
4, 43.011, 479
5, 43.037, 506
4, 43.061, 479
5, 43.087, 506
4, 43.113, 480
5, 43.138, 505
4, 43.163, 480
5, 43.188, 506
4, 43.214, 481
5, 43.240, 506
4, 43.264, 482
5, 43.290, 505
4, 43.315, 484
5, 43.341, 505
4, 43.365, 485
5, 43.391, 506
4, 43.417, 487
5, 43.442, 506
4, 43.467, 488
5, 43.492, 506
4, 43.518, 489
5, 43.544, 506
4, 43.568, 490
5, 43.594, 506
4, 43.619, 491
5, 43.645, 506
4, 43.670, 491
5, 43.695, 506
4, 43.721, 492
5, 43.746, 506
4, 43.771, 492
5, 43.797, 506
4, 43.822, 491
5, 43.848, 505
4, 43.872, 490
5, 43.898, 506
4, 43.924, 489
5, 43.949, 506
4, 43.974, 488
5, 43.999, 506
4, 44.025, 486
5, 44.051, 506
4, 44.075, 485
5, 44.101, 506
4, 44.126, 484
5, 44.152, 506
4, 44.177, 482
5, 44.202, 506
4, 44.228, 481
5, 44.253, 506
4, 44.278, 480
5, 44.303, 506
4, 44.329, 480
5, 44.355, 506
4, 44.379, 480
5, 44.405, 506
4, 44.430, 480
5, 44.456, 506
4, 44.481, 480
5, 44.506, 506
4, 44.532, 479
5, 44.557, 506
4, 44.582, 481
5, 44.608, 506
4, 44.633, 482
5, 44.659, 506
4, 44.683, 484
5, 44.709, 506
4, 44.735, 485
5, 44.760, 506
4, 44.785, 486
5, 44.810, 505
4, 44.836, 487
5, 44.862, 506
4, 44.886, 488
5, 44.912, 506
4, 44.937, 489
5, 44.963, 506
4, 44.988, 490
5, 45.013, 506
4, 45.039, 490
5, 45.064, 506
4, 45.089, 491
5, 45.114, 506
4, 45.140, 491
5, 45.166, 507
4, 45.190, 491
5, 45.216, 507
4, 45.241, 490
5, 45.267, 507
4, 45.292, 489
5, 45.317, 507
4, 45.343, 488
5, 45.368, 506
4, 45.394, 488
5, 45.419, 506
4, 45.444, 486
5, 45.470, 506
4, 45.495, 485
5, 45.520, 506
4, 45.546, 483
5, 45.571, 507
4, 45.597, 482
5, 45.621, 506
4, 45.647, 481
5, 45.673, 506
4, 45.698, 481
5, 45.723, 506
4, 45.748, 481
5, 45.774, 506
4, 45.800, 479
5, 45.824, 506
4, 45.850, 480
5, 45.875, 506
4, 45.901, 480
5, 45.925, 506
4, 45.951, 482
5, 45.977, 506
4, 46.002, 482
5, 46.027, 506
4, 46.052, 483
5, 46.078, 507
4, 46.104, 484
5, 46.128, 507
4, 46.154, 485
5, 46.179, 506
4, 46.205, 486
5, 46.230, 506
4, 46.255, 488
5, 46.281, 506
4, 46.306, 489
5, 46.331, 506
4, 46.357, 490
5, 46.382, 506
4, 46.408, 490
5, 46.432, 506
4, 46.458, 491
5, 46.484, 506
4, 46.509, 490
5, 46.534, 506
4, 46.559, 490
5, 46.585, 506
4, 46.611, 491
5, 46.635, 506
4, 46.661, 489
5, 46.686, 506
4, 46.712, 488
5, 46.737, 506
4, 46.762, 488
5, 46.788, 506
4, 46.813, 486
5, 46.838, 506
4, 46.863, 485
5, 46.889, 507
4, 46.915, 484
5, 46.939, 506
4, 46.965, 483
5, 46.990, 506
4, 47.016, 482
5, 47.041, 506
4, 47.066, 482
5, 47.092, 506
4, 47.117, 481
5, 47.142, 506
4, 47.168, 480
5, 47.193, 506
4, 47.219, 481
5, 47.243, 506
4, 47.269, 481
5, 47.295, 506
4, 47.320, 482
5, 47.345, 506
4, 47.370, 482
5, 47.396, 506
4, 47.422, 483
5, 47.446, 506
4, 47.472, 483
5, 47.497, 506
4, 47.523, 484
5, 47.548, 505
4, 47.573, 486
5, 47.599, 506
4, 47.624, 487
5, 47.649, 506
4, 47.674, 488
5, 47.700, 505
4, 47.726, 489
5, 47.750, 506
4, 47.776, 489
5, 47.801, 507
4, 47.827, 490
5, 47.852, 506
4, 47.877, 490
5, 47.903, 506
4, 47.928, 490
5, 47.953, 506
4, 47.979, 490
5, 48.004, 506
4, 48.030, 489
5, 48.054, 506
4, 48.080, 489
5, 48.106, 506
4, 48.131, 488
5, 48.156, 506
4, 48.181, 487
5, 48.207, 507
4, 48.233, 486
5, 48.257, 506
4, 48.283, 485
5, 48.308, 506
4, 48.334, 484
5, 48.359, 506
4, 48.384, 483
5, 48.410, 506
4, 48.435, 483
5, 48.461, 506
4, 48.485, 482
5, 48.511, 506
4, 48.537, 482
5, 48.562, 506
4, 48.587, 481
5, 48.612, 507
4, 48.638, 482
5, 48.664, 506
4, 48.688, 482
5, 48.714, 506
4, 48.739, 483
5, 48.765, 506
4, 48.790, 483
5, 48.815, 506
4, 48.841, 484
5, 48.866, 506
4, 48.891, 485
5, 48.917, 506
4, 48.942, 486
5, 48.968, 506
4, 48.992, 487
5, 49.018, 506
4, 49.044, 487
5, 49.069, 506
4, 49.094, 488
5, 49.119, 506
4, 49.145, 489
5, 49.171, 506
4, 49.195, 490
5, 49.221, 506
4, 49.246, 490
5, 49.272, 506
4, 49.297, 490
5, 49.322, 505
4, 49.348, 490
5, 49.373, 506
4, 49.398, 490
5, 49.423, 506
4, 49.449, 489
5, 49.475, 506
4, 49.499, 489
5, 49.525, 506
4, 49.550, 488
5, 49.576, 506
4, 49.601, 487
5, 49.626, 505
4, 49.652, 486
5, 49.677, 507
4, 49.702, 485
5, 49.728, 507
4, 49.753, 484
5, 49.779, 506
4, 49.803, 483
5, 49.829, 507
4, 49.855, 483
5, 49.880, 506
4, 49.905, 483
5, 49.930, 506
4, 49.956, 482
5, 49.982, 506
4, 50.006, 481
5, 50.032, 506
4, 50.057, 480
5, 50.083, 507
4, 50.108, 482
5, 50.133, 507
4, 50.159, 483
5, 50.184, 506
4, 50.209, 484
5, 50.234, 506
4, 50.260, 484
5, 50.286, 507
4, 50.310, 485
5, 50.336, 507
4, 50.361, 486
5, 50.387, 506
4, 50.412, 487
5, 50.437, 506
4, 50.463, 487
5, 50.488, 506
4, 50.513, 488
5, 50.539, 506
4, 50.564, 489
5, 50.590, 506
4, 50.614, 489
5, 50.640, 506
4, 50.666, 489
5, 50.691, 507
4, 50.716, 488
5, 50.741, 506
4, 50.767, 489
5, 50.793, 507
4, 50.817, 488
5, 50.843, 507
4, 50.868, 488
5, 50.894, 506
4, 50.919, 487
5, 50.944, 505
4, 50.970, 487
5, 50.995, 506
4, 51.020, 486
5, 51.045, 506
4, 51.071, 485
5, 51.097, 506
4, 51.121, 484
5, 51.147, 507
4, 51.172, 483
5, 51.198, 506
4, 51.223, 483
5, 51.248, 506
4, 51.274, 482
5, 51.299, 506
4, 51.324, 483
5, 51.350, 506
4, 51.375, 482
5, 51.401, 506
4, 51.425, 482
5, 51.451, 507
4, 51.477, 483
5, 51.502, 506
4, 51.527, 483
5, 51.552, 507
4, 51.578, 483
5, 51.604, 507
4, 51.628, 484
5, 51.654, 506
4, 51.679, 485
5, 51.705, 507
4, 51.730, 486
5, 51.755, 507
4, 51.781, 487
5, 51.806, 506
4, 51.831, 487
5, 51.857, 506
4, 51.882, 486
5, 51.908, 507
4, 51.932, 488
5, 51.958, 506
4, 51.983, 488
5, 52.009, 506
4, 52.034, 489
5, 52.059, 507
4, 52.085, 489
5, 52.110, 506
4, 52.136, 488
5, 52.161, 507
4, 52.186, 489
5, 52.212, 506
4, 52.237, 488
5, 52.262, 506
4, 52.288, 487
5, 52.313, 507
4, 52.339, 487
5, 52.363, 506
4, 52.389, 486
5, 52.415, 506
4, 52.440, 485
5, 52.465, 506
4, 52.490, 485
5, 52.516, 506
4, 52.542, 484
5, 52.566, 506
4, 52.592, 483
5, 52.617, 506
4, 52.643, 483
5, 52.668, 506
4, 52.693, 483
5, 52.719, 506
4, 52.744, 483
5, 52.769, 506
4, 52.794, 483
5, 52.820, 506
4, 52.846, 484
5, 52.870, 506
4, 52.896, 484
5, 52.921, 506
4, 52.947, 484
5, 52.972, 507
4, 52.997, 484
5, 53.023, 506
4, 53.048, 485
5, 53.073, 506
4, 53.099, 486
5, 53.124, 506
4, 53.150, 487
5, 53.174, 506
4, 53.200, 487
5, 53.226, 506
4, 53.251, 488
5, 53.276, 506
4, 53.301, 488
5, 53.327, 506
4, 53.353, 488
5, 53.377, 506
4, 53.403, 489
5, 53.428, 506
4, 53.454, 489
5, 53.479, 506
4, 53.504, 489
5, 53.530, 506
4, 53.555, 489
5, 53.580, 506
4, 53.605, 488
5, 53.631, 505
4, 53.657, 488
5, 53.681, 506
4, 53.707, 488
5, 53.732, 506
4, 53.758, 487
5, 53.783, 506
4, 53.808, 485
5, 53.834, 506
4, 53.859, 486
5, 53.884, 506
4, 53.910, 485
5, 53.935, 506
4, 53.961, 484
5, 53.985, 506
4, 54.011, 485
5, 54.037, 505
4, 54.062, 484
5, 54.087, 506
4, 54.112, 484
5, 54.138, 506
4, 54.164, 483
5, 54.188, 506
4, 54.214, 483
5, 54.239, 506
4, 54.265, 484
5, 54.290, 506
4, 54.315, 484
5, 54.341, 506
4, 54.366, 484
5, 54.391, 506
4, 54.417, 485
5, 54.442, 507
4, 54.468, 486
5, 54.492, 505
4, 54.518, 486
5, 54.543, 506
4, 54.569, 487
5, 54.594, 506
4, 54.619, 488
5, 54.645, 505
4, 54.670, 488
5, 54.695, 506
4, 54.721, 488
5, 54.746, 506
4, 54.772, 489
5, 54.796, 507
4, 54.822, 488
5, 54.848, 506
4, 54.873, 488
5, 54.898, 506
4, 54.923, 489
5, 54.949, 506
4, 54.975, 488
5, 54.999, 506
4, 55.025, 488
5, 55.050, 504
4, 55.076, 488
5, 55.101, 506
4, 55.126, 487
5, 55.152, 506
4, 55.177, 486
5, 55.203, 506
4, 55.228, 486
5, 55.253, 506
4, 55.279, 485
5, 55.304, 506
4, 55.329, 485
5, 55.354, 506
4, 55.380, 485
5, 55.406, 506
4, 55.430, 484
5, 55.456, 506
4, 55.481, 484
5, 55.507, 506
4, 55.532, 484
5, 55.557, 506
4, 55.583, 483
5, 55.608, 506
4, 55.633, 484
5, 55.659, 506
4, 55.684, 484
5, 55.710, 506
4, 55.734, 485
5, 55.760, 506
4, 55.786, 485
5, 55.811, 506
4, 55.836, 485
5, 55.861, 506
4, 55.887, 487
5, 55.913, 506
4, 55.937, 487
5, 55.963, 506
4, 55.988, 487
5, 56.014, 506
4, 56.039, 488
5, 56.064, 507
4, 56.090, 488
5, 56.115, 506
4, 56.140, 488
5, 56.165, 506
4, 56.191, 488
5, 56.217, 506
4, 56.241, 488
5, 56.267, 507
4, 56.292, 488
5, 56.318, 506
4, 56.343, 489
5, 56.368, 506
4, 56.394, 488
5, 56.419, 506
4, 56.444, 487
5, 56.470, 506
4, 56.495, 487
5, 56.521, 507
4, 56.545, 487
5, 56.571, 507
4, 56.597, 487
5, 56.622, 506
4, 56.647, 486
5, 56.672, 506
4, 56.698, 485
5, 56.724, 507
4, 56.748, 484
5, 56.774, 507
4, 56.799, 484
5, 56.825, 506
4, 56.850, 484
5, 56.875, 507
4, 56.901, 484
5, 56.926, 507
4, 56.951, 484
5, 56.977, 507
4, 57.002, 484
5, 57.028, 506
4, 57.052, 484
5, 57.078, 506
4, 57.103, 485
5, 57.129, 507
4, 57.154, 485
5, 57.179, 506
4, 57.205, 485
5, 57.230, 506
4, 57.255, 486
5, 57.281, 506
4, 57.306, 487
5, 57.332, 506
4, 57.356, 487
5, 57.382, 506
4, 57.408, 487
5, 57.433, 506
4, 57.458, 488
5, 57.483, 506
4, 57.509, 488
5, 57.535, 506
4, 57.559, 488
5, 57.585, 507
4, 57.610, 488
5, 57.636, 506
4, 57.661, 488
5, 57.686, 506
4, 57.712, 488
5, 57.737, 506
4, 57.762, 488
5, 57.788, 506
4, 57.813, 488
5, 57.839, 506
4, 57.863, 487
5, 57.889, 506
4, 57.914, 487
5, 57.940, 507
4, 57.965, 486
5, 57.990, 506
4, 58.016, 486
5, 58.041, 506
4, 58.066, 485
5, 58.092, 507
4, 58.117, 485
5, 58.143, 506
4, 58.167, 485
5, 58.193, 506
4, 58.219, 485
5, 58.244, 506
4, 58.269, 484
5, 58.294, 507
4, 58.320, 484
5, 58.346, 507
4, 58.370, 485
5, 58.396, 507
4, 58.421, 485
5, 58.447, 506
4, 58.472, 486
5, 58.497, 507
4, 58.523, 485
5, 58.548, 506
4, 58.573, 485
5, 58.599, 506
4, 58.624, 486
5, 58.650, 507
4, 58.674, 487
5, 58.700, 506
4, 58.725, 487
5, 58.751, 506
4, 58.776, 487
5, 58.801, 506
4, 58.827, 487
5, 58.852, 506
4, 58.877, 488
5, 58.903, 507
4, 58.928, 488
5, 58.954, 506
4, 58.978, 488
5, 59.004, 506
4, 59.030, 487
5, 59.055, 506
4, 59.080, 488
5, 59.105, 506
4, 59.131, 487
5, 59.157, 506
4, 59.181, 487
5, 59.207, 506
4, 59.232, 487
5, 59.258, 506
4, 59.283, 487
5, 59.308, 506
4, 59.334, 486
5, 59.359, 506
4, 59.384, 486
5, 59.410, 507
4, 59.435, 485
5, 59.461, 506
4, 59.485, 485
5, 59.511, 506
4, 59.537, 485
5, 59.562, 506
4, 59.587, 485
5, 59.612, 506
4, 59.638, 485
5, 59.663, 506
4, 59.688, 485
5, 59.714, 506
4, 59.739, 484
5, 59.765, 506
4, 59.789, 486
5, 59.815, 506
4, 59.841, 485
5, 59.866, 507
4, 59.891, 485
5, 59.916, 506
4, 59.942, 487
5, 59.968, 506
4, 59.992, 486
5, 60.018, 506
4, 60.043, 486
5, 60.069, 507
4, 60.094, 487
5, 60.119, 506
4, 60.145, 487
5, 60.170, 506
4, 60.195, 487
5, 60.221, 506
4, 60.246, 488
5, 60.272, 506
4, 60.296, 488
5, 60.322, 506
4, 60.348, 487
5, 60.373, 507
4, 60.398, 487
5, 60.423, 506
4, 60.449, 487
5, 60.474, 506
4, 60.499, 487
5, 60.525, 507
4, 60.550, 487
5, 60.576, 506
4, 60.600, 487
5, 60.626, 506
4, 60.652, 487
5, 60.677, 506
4, 60.702, 486
5, 60.727, 506
4, 60.753, 485
5, 60.779, 507
4, 60.803, 485
5, 60.829, 506
4, 60.854, 486
5, 60.880, 505
4, 60.905, 486
5, 60.930, 506
4, 60.956, 485
5, 60.981, 506
4, 61.006, 485
5, 61.032, 506
4, 61.057, 485
5, 61.083, 506
4, 61.107, 485
5, 61.133, 506
4, 61.159, 486
5, 61.184, 506
4, 61.209, 485
5, 61.234, 506
4, 61.260, 486
5, 61.285, 506
4, 61.310, 487
5, 61.336, 506
4, 61.361, 487
5, 61.387, 506
4, 61.411, 487
5, 61.437, 505
4, 61.463, 487
5, 61.488, 506
4, 61.513, 487
5, 61.538, 506
4, 61.564, 488
5, 61.590, 506
4, 61.614, 488
5, 61.640, 506
4, 61.665, 488
5, 61.691, 506
4, 61.716, 488
5, 61.741, 506
4, 61.767, 488
5, 61.792, 506
4, 61.817, 487
5, 61.843, 507
4, 61.868, 488
5, 61.894, 507
4, 61.918, 487
5, 61.944, 507
4, 61.970, 487
5, 61.995, 506
4, 62.020, 487
5, 62.045, 506
4, 62.071, 486
5, 62.097, 507
4, 62.121, 486
5, 62.147, 507
4, 62.172, 485
5, 62.198, 506
4, 62.222, 485
5, 62.248, 506
4, 62.274, 485
5, 62.299, 505
4, 62.324, 486
5, 62.349, 507
4, 62.375, 485
5, 62.401, 507
4, 62.425, 485
5, 62.451, 507
4, 62.476, 486
5, 62.502, 506
4, 62.527, 485
5, 62.552, 507
4, 62.578, 485
5, 62.603, 507
4, 62.628, 485
5, 62.654, 507
4, 62.679, 486
5, 62.705, 507
4, 62.729, 486
5, 62.755, 507
4, 62.781, 486
5, 62.806, 506
4, 62.831, 487
5, 62.856, 506
4, 62.882, 487
5, 62.908, 507
4, 62.932, 487
5, 62.958, 506
4, 62.983, 487
5, 63.009, 506
4, 63.033, 487
5, 63.059, 506
4, 63.085, 488
5, 63.110, 507
4, 63.135, 487
5, 63.160, 507
4, 63.186, 487
5, 63.212, 507
4, 63.236, 487
5, 63.262, 506
4, 63.287, 487
5, 63.313, 507
4, 63.338, 487
5, 63.363, 506
4, 63.389, 486
5, 63.414, 506
4, 63.439, 487
5, 63.465, 507
4, 63.490, 486
5, 63.516, 506
4, 63.540, 486
5, 63.566, 506
4, 63.592, 485
5, 63.617, 506
4, 63.642, 486
5, 63.667, 506
4, 63.693, 486
5, 63.719, 506
4, 63.743, 486
5, 63.769, 507
4, 63.794, 486
5, 63.820, 506
4, 63.844, 486
5, 63.870, 506
4, 63.896, 486
5, 63.921, 506
4, 63.946, 487
5, 63.971, 506
4, 63.997, 487
5, 64.023, 506
4, 64.047, 486
5, 64.073, 506
4, 64.098, 486
5, 64.124, 506
4, 64.149, 487
5, 64.174, 506
4, 64.200, 487
5, 64.225, 506
4, 64.250, 488
5, 64.276, 506
4, 64.301, 488
5, 64.327, 506
4, 64.351, 487
5, 64.377, 506
4, 64.403, 488
5, 64.428, 506
4, 64.453, 488
5, 64.478, 506
4, 64.504, 488
5, 64.530, 506
4, 64.554, 488
5, 64.580, 506
4, 64.605, 487
5, 64.631, 506
4, 64.655, 487
5, 64.681, 506
4, 64.707, 487
5, 64.732, 506
4, 64.758, 487
5, 64.782, 506
4, 64.808, 487
5, 64.834, 507
4, 64.859, 486
5, 64.884, 506
4, 64.909, 486
5, 64.935, 506
4, 64.961, 486
5, 64.985, 506
4, 65.011, 486
5, 65.036, 506
4, 65.062, 486
5, 65.087, 505
4, 65.112, 486
5, 65.138, 506
4, 65.163, 486
5, 65.188, 506
4, 65.214, 486
5, 65.239, 506
4, 65.265, 486
5, 65.289, 507
4, 65.315, 486
5, 65.341, 506
4, 65.366, 486
5, 65.391, 506
4, 65.416, 486
5, 65.442, 506
4, 65.468, 487
5, 65.492, 506
4, 65.518, 487
5, 65.543, 507
4, 65.569, 487
5, 65.593, 506
4, 65.619, 487
5, 65.645, 507
4, 65.670, 487
5, 65.695, 506
4, 65.720, 488
5, 65.746, 506
4, 65.772, 488
5, 65.796, 507
4, 65.822, 487
5, 65.847, 506
4, 65.873, 488
5, 65.898, 506
4, 65.923, 488
5, 65.949, 507
4, 65.974, 487
5, 65.999, 506
4, 66.025, 487
5, 66.050, 507
4, 66.076, 486
5, 66.100, 507
4, 66.126, 487
5, 66.152, 506
4, 66.177, 487
5, 66.202, 506
4, 66.227, 486
5, 66.253, 505
4, 66.279, 486
5, 66.303, 507
4, 66.329, 486
5, 66.354, 506
4, 66.380, 485
5, 66.404, 506
4, 66.430, 486
5, 66.456, 506
4, 66.481, 486
5, 66.506, 506
4, 66.531, 486
5, 66.557, 507
4, 66.583, 486
5, 66.607, 507
4, 66.633, 486
5, 66.658, 507
4, 66.684, 486
5, 66.709, 507
4, 66.734, 486
5, 66.760, 507
4, 66.785, 486
5, 66.810, 506
4, 66.836, 487
5, 66.861, 506
4, 66.887, 487
5, 66.911, 507
4, 66.937, 486
5, 66.963, 507
4, 66.988, 487
5, 67.013, 507
4, 67.038, 487
5, 67.064, 507
4, 67.090, 487
5, 67.114, 506
4, 67.140, 488
5, 67.165, 506
4, 67.191, 487
5, 67.215, 507
4, 67.241, 487
5, 67.267, 507
4, 67.292, 487
5, 67.317, 507
4, 67.342, 487
5, 67.368, 507
4, 67.394, 486
5, 67.418, 506
4, 67.444, 487
5, 67.469, 507
4, 67.495, 486
5, 67.520, 507
4, 67.545, 486
5, 67.571, 507
4, 67.596, 486
5, 67.621, 507
4, 67.647, 486
5, 67.672, 507
4, 67.698, 486
5, 67.723, 506
4, 67.748, 486
5, 67.774, 507
4, 67.799, 486
5, 67.825, 506
4, 67.849, 485
5, 67.875, 507
4, 67.901, 486
5, 67.926, 507
4, 67.951, 485
5, 67.976, 507
4, 68.002, 486
5, 68.028, 506
4, 68.052, 486
5, 68.078, 507
4, 68.103, 487
5, 68.129, 506
4, 68.153, 486
5, 68.179, 507
4, 68.205, 487
5, 68.230, 507
4, 68.255, 487
5, 68.280, 507
4, 68.306, 487
5, 68.332, 507
4, 68.356, 487
5, 68.382, 507
4, 68.407, 487
5, 68.433, 506
4, 68.458, 487
5, 68.483, 507
4, 68.509, 487
5, 68.534, 507
4, 68.559, 487
5, 68.585, 507
4, 68.610, 487
5, 68.636, 507
4, 68.660, 488
5, 68.686, 507
4, 68.712, 487
5, 68.737, 506
4, 68.762, 487
5, 68.787, 507
4, 68.813, 487
5, 68.839, 507
4, 68.863, 487
5, 68.889, 506
4, 68.914, 486
5, 68.940, 507
4, 68.964, 486
5, 68.990, 506
4, 69.016, 487
5, 69.041, 506
4, 69.066, 486
5, 69.091, 506
4, 69.117, 486
5, 69.143, 506
4, 69.167, 486
5, 69.193, 507
4, 69.218, 486
5, 69.244, 506
4, 69.269, 487
5, 69.294, 507
4, 69.320, 487
5, 69.345, 506
4, 69.370, 487
5, 69.396, 506
4, 69.421, 487
5, 69.447, 506
4, 69.471, 487
5, 69.497, 506
4, 69.523, 487
5, 69.548, 506
4, 69.573, 487
5, 69.598, 506
4, 69.624, 487
5, 69.650, 506
4, 69.674, 487
5, 69.700, 506
4, 69.725, 487
5, 69.751, 506
4, 69.775, 487
5, 69.801, 507
4, 0.025, 535
5, 0.051, 507
4, 0.076, 536
5, 0.101, 507
4, 0.127, 535
5, 0.152, 506
4, 0.178, 535
5, 0.202, 507
4, 0.228, 535
5, 0.254, 507
4, 0.279, 535
5, 0.304, 507
4, 0.329, 535
5, 0.355, 507
4, 0.381, 535
5, 0.405, 507
4, 0.431, 535
5, 0.456, 507
4, 0.482, 535
5, 0.507, 507
4, 0.532, 535
5, 0.558, 507
4, 0.583, 535
5, 0.608, 507
4, 0.633, 535
5, 0.659, 507
4, 0.685, 535
5, 0.709, 506
4, 0.735, 536
5, 0.760, 506
4, 0.786, 535
5, 0.811, 507
4, 0.836, 535
5, 0.862, 507
4, 0.887, 535
5, 0.912, 507
4, 0.938, 536
5, 0.963, 506
4, 0.989, 536
5, 1.013, 507
4, 1.039, 535
5, 1.065, 506
4, 1.090, 535
5, 1.115, 506
4, 1.140, 536
5, 1.166, 506
4, 1.192, 535
5, 1.216, 506
4, 1.242, 535
5, 1.267, 507
4, 1.293, 536
5, 1.318, 507
4, 1.343, 535
5, 1.369, 507
4, 1.394, 535
5, 1.419, 506
4, 1.445, 534
5, 1.470, 506
4, 1.496, 530
5, 1.520, 507
4, 1.546, 525
5, 1.571, 507
4, 1.597, 517
5, 1.622, 506
4, 1.647, 507
5, 1.673, 507
4, 1.698, 497
5, 1.723, 507
4, 1.749, 487
5, 1.774, 507
4, 1.800, 475
5, 1.824, 507
